shipment_id,origin,destination,distance_km,package_weight_kg,weather_severity,traffic_level,dispatch_hour,delay_hours,is_delayed
3002,Kolkata,Frankfurt,8883,16.37,0,1,13,178.928256649159,1
3003,Delhi,Frankfurt,3335,7.35,0,2,11,64.92045108787711,0
3004,Kolkata,Frankfurt,3165,14.71,4,1,14,69.96172114997225,0
3005,Mumbai,Frankfurt,6613,15.17,1,4,22,142.97720357120065,1
3006,Bangalore,London,3063,3.13,2,2,20,73.78556771637044,0
3007,Bangalore,Dubai,8998,13.76,1,3,7,184.35912188242622,1
3008,Mumbai,Frankfurt,8631,0.4,3,2,1,180.17082435968268,1
3009,Chennai,Frankfurt,3196,12.58,1,1,7,62.67393259621659,0
3010,Chennai,Singapore,5187,17.47,0,3,22,110.86662589770253,1
3011,Bangalore,Dubai,7821,1.91,3,1,4,166.83889725154484,1
3012,Bangalore,New York,7513,23.47,1,3,1,160.90824006714948,1
3013,Delhi,Dubai,8204,11.52,1,3,9,165.72906462278823,1
3014,Chennai,Dubai,6071,23.47,0,2,22,126.15431604728208,1
3015,Mumbai,Dubai,7836,2.77,3,2,9,161.83343735874905,1
3016,Chennai,Frankfurt,558,23.75,0,3,3,22.215250078264166,0
3017,Delhi,Frankfurt,1640,2.82,1,3,3,39.49343638613231,0
3018,Bangalore,London,3062,11.59,2,3,7,62.64243330879459,0
3019,Bangalore,New York,3352,23.46,2,1,5,70.94098647196134,0
3020,Delhi,Singapore,7141,5.89,4,2,14,155.1123628459944,1
3021,Mumbai,Dubai,1441,0.97,2,1,17,35.040030315714,0
3022,Bangalore,New York,7041,19.85,3,2,20,146.7610199317401,1
3023,Kolkata,New York,7930,14.94,4,4,21,169.67363305064427,1
3024,Bangalore,London,1921,12.9,3,1,7,39.98247800891842,0
3025,Kolkata,Singapore,6265,0.96,2,2,19,130.32625189832348,1
3026,Delhi,Dubai,935,16.37,2,3,6,23.421605167370984,0
3027,Delhi,Singapore,1339,4.37,1,3,22,39.13042993088658,0
3028,Bangalore,London,4501,23.29,3,2,19,94.01431304634191,0
3029,Chennai,Frankfurt,5748,17.17,0,3,16,121.57142231181102,1
3030,Kolkata,New York,5459,17.71,1,3,18,116.95151951663168,1
3031,Mumbai,Dubai,2150,5.89,3,4,1,60.228337239424555,0
3032,Bangalore,Frankfurt,6328,22.03,4,4,11,146.00684144479186,1
3033,Mumbai,London,2761,13.49,3,4,18,71.19984971640665,0
3034,Bangalore,Singapore,6394,21.44,4,1,4,137.64464171645065,1
3035,Chennai,New York,6778,6.85,4,4,11,144.31676926952971,1
3036,Chennai,Dubai,4389,18.91,2,4,16,93.43564956130871,0
3037,Chennai,Frankfurt,7397,14.41,0,4,4,151.71154590117524,1
3038,Chennai,Frankfurt,1826,1.31,3,2,1,48.77960499813958,0
3039,Delhi,New York,6401,10.19,0,3,3,134.3866496412532,1
3040,Delhi,Singapore,3858,4.68,4,2,5,91.5032862036778,0
3041,Kolkata,London,2085,9.04,2,4,8,57.71401367160042,0
3042,Mumbai,Singapore,6145,9.65,0,1,21,121.27024049850377,1
3043,Bangalore,Singapore,888,11.93,1,2,9,23.420371637785937,0
3044,Bangalore,Singapore,3291,15.05,4,4,10,79.75503160658205,0
3045,Delhi,New York,3832,14.32,1,1,1,78.50106155187892,0
3046,Bangalore,New York,1203,1.07,0,1,23,23.385785727376444,0
3047,Delhi,London,6334,18.79,0,1,20,134.60377751705528,1
3048,Kolkata,Singapore,3320,23.73,0,3,8,72.65985863357751,0
3049,Mumbai,New York,8553,8.78,3,1,19,177.62572394279883,1
3050,Kolkata,London,5459,4.58,4,4,16,119.16611162565702,1
3051,Chennai,London,1559,13.55,4,2,8,44.556062152067526,0
3052,Chennai,Singapore,1801,17.65,4,2,7,40.99446249580993,0
3053,Chennai,Dubai,8196,17.0,3,4,4,178.69452764422343,1
3054,Kolkata,Singapore,4799,15.34,0,3,4,104.39114680027582,0
3055,Bangalore,Dubai,6571,3.74,0,3,5,135.35742475338216,1
3056,Mumbai,London,4612,20.94,1,1,15,97.3282604059159,0
3057,Chennai,New York,8381,10.7,3,4,0,181.04834779522244,1
3058,Chennai,Frankfurt,8901,5.61,2,1,8,182.82319687594926,1
3059,Chennai,London,998,2.25,3,1,20,26.524719900726165,0
3060,Mumbai,New York,7745,10.48,1,4,6,164.7089091159676,1
3061,Chennai,London,2605,15.49,1,3,10,60.249558363360244,0
3062,Mumbai,Singapore,5827,16.67,1,3,14,124.34121015671855,1
3063,Chennai,Dubai,6130,24.07,0,2,23,121.0806790489393,1
3064,Kolkata,London,3706,3.91,2,4,4,84.35894524497198,0
3065,Kolkata,New York,7637,24.65,1,1,18,157.56474300598438,1
3066,Mumbai,Singapore,3069,16.4,4,4,5,75.86644364269645,0
3067,Kolkata,Frankfurt,3128,11.41,0,1,22,69.3287512969757,0
3068,Mumbai,Singapore,7264,22.22,2,2,13,155.38043294749727,1
3069,Kolkata,Dubai,1567,17.39,4,2,19,36.98795232473432,0
3070,Kolkata,Singapore,2006,8.78,2,2,13,46.28686445972802,0
3071,Mumbai,Frankfurt,3513,22.11,2,2,10,75.70331673276407,0
3072,Bangalore,New York,7142,16.7,4,1,3,150.81825756686408,1
3073,Kolkata,London,4566,17.5,3,3,9,101.80509300080651,0
3074,Chennai,Dubai,1447,22.42,2,1,1,36.99760834619924,0
3075,Bangalore,Frankfurt,4889,11.27,3,2,3,107.16664181570572,1
3076,Mumbai,Dubai,8643,16.46,2,3,19,188.01272502604277,1
3077,Bangalore,Singapore,1671,18.64,4,4,9,48.625015688311805,0
3078,Delhi,Dubai,6614,11.4,2,1,0,133.1270473983136,1
3079,Delhi,Frankfurt,671,2.18,1,4,13,20.583596899158902,0
3080,Kolkata,London,6182,19.31,1,2,17,132.15894535365877,1
3081,Kolkata,London,6356,1.29,2,4,11,130.04915867747158,1
3082,Chennai,Dubai,6709,17.98,4,3,18,139.45059792619978,1
3083,Bangalore,New York,4077,22.78,4,3,22,93.59348603562616,0
3084,Delhi,Dubai,8880,8.74,0,3,11,188.3546105926058,1
3085,Kolkata,Singapore,4576,2.64,4,1,4,106.05517715977439,1
3086,Bangalore,London,657,5.9,3,4,3,24.55447126489114,0
3087,Kolkata,London,8277,14.1,2,4,12,181.8441434349294,1
3088,Kolkata,London,3217,23.57,1,4,17,74.20133954884449,0
3089,Delhi,New York,8937,12.86,4,2,11,181.08292508878387,1
3090,Delhi,New York,3295,2.91,1,1,15,69.35961731760815,0
3091,Kolkata,Frankfurt,7700,15.73,0,1,22,152.90545937689225,1
3092,Mumbai,Dubai,8028,18.35,2,4,5,176.1511544023887,1
3093,Kolkata,Dubai,2877,9.89,4,1,6,65.41162369822756,0
3094,Kolkata,Singapore,2310,18.07,1,4,23,49.310434467217654,0
3095,Chennai,London,5690,8.19,4,4,8,120.3014259454572,1
3096,Chennai,New York,5932,19.75,0,4,9,126.53510021292774,1
3097,Chennai,Singapore,8395,8.59,1,3,4,163.29891264270148,1
3098,Mumbai,Singapore,2626,6.48,1,2,20,55.4291735508605,0
3099,Mumbai,New York,7453,21.99,2,1,3,155.2151516287142,1
3100,Kolkata,Dubai,3530,13.76,2,2,10,72.31491747972322,0
3101,Chennai,London,6823,7.2,1,3,18,148.92993578452666,1
3102,Mumbai,Dubai,6247,23.38,2,1,6,135.89503274875347,1
3103,Delhi,Singapore,6105,17.3,1,4,12,126.51649523624026,1
3104,Kolkata,London,6391,5.6,3,2,12,134.82977912901757,1
3105,Bangalore,Frankfurt,3576,15.4,4,3,20,88.49346575660735,0
3106,Kolkata,Singapore,2844,21.77,3,1,22,63.37346232872456,0
3107,Bangalore,Dubai,1119,17.43,3,1,17,21.9076071095049,0
3108,Chennai,Dubai,2907,6.19,4,2,8,67.42339465717824,0
3109,Bangalore,Dubai,6760,16.26,1,2,12,136.4353583885208,1
3110,Chennai,New York,3504,15.52,1,1,12,79.12098948212943,0
3111,Delhi,Singapore,4414,20.54,2,1,4,96.30966047162295,0
3112,Bangalore,London,4096,4.54,0,3,11,86.35121527367185,0
3113,Kolkata,Dubai,4539,17.52,1,4,0,100.9907400626502,0
3114,Chennai,Dubai,1804,0.78,4,4,17,43.53939211513757,0
3115,Kolkata,New York,6130,17.43,0,3,20,124.83111270721196,1
3116,Mumbai,London,7782,24.01,4,1,20,171.40639593846248,1
3117,Chennai,Singapore,3807,4.44,4,2,21,86.40757326289834,0
3118,Bangalore,Frankfurt,1861,7.85,4,2,23,51.870429023956824,0
3119,Chennai,New York,7165,14.61,0,1,16,146.46006544204016,1
3120,Kolkata,Singapore,4794,18.34,3,3,9,112.95140921514762,1
3121,Delhi,Frankfurt,2287,8.67,4,1,8,43.745812337003905,0
3122,Chennai,Dubai,1573,16.64,2,2,19,37.51891207990497,0
3123,Bangalore,Dubai,6402,22.49,1,1,7,139.76390823108193,1
3124,Mumbai,London,4099,18.19,1,1,14,90.26086717780322,0
3125,Delhi,Frankfurt,3555,17.8,1,3,12,85.22686129395096,0
3126,Mumbai,Dubai,6976,9.61,0,4,20,147.48617703171755,1
3127,Chennai,Dubai,1159,22.79,2,2,16,27.494467922933083,0
3128,Kolkata,London,6820,7.01,2,2,8,138.26417770156036,1
3129,Kolkata,Singapore,7013,5.21,2,1,23,139.77535954169244,1
3130,Bangalore,Dubai,5142,9.17,2,2,20,113.8753028110426,1
3131,Kolkata,New York,6873,16.29,2,2,10,147.02605525210427,1
3132,Delhi,New York,4966,21.56,3,4,3,111.4871327533482,1
3133,Kolkata,Singapore,6087,3.39,2,2,23,131.28095327425842,1
3134,Bangalore,Frankfurt,2971,20.36,2,2,6,67.13225879526031,0
3135,Chennai,London,6675,20.34,0,3,19,144.3110885069974,1
3136,Chennai,New York,8784,14.71,0,3,22,186.44343377454086,1
3137,Kolkata,New York,1781,19.04,2,3,21,39.290629497575786,0
3138,Mumbai,Singapore,3677,4.63,3,3,2,85.40822993734896,0
3139,Chennai,Frankfurt,6167,4.32,2,3,9,123.9956662490296,1
3140,Kolkata,Frankfurt,5011,21.58,2,4,2,111.88510369045298,1
3141,Bangalore,Singapore,4381,12.5,2,2,0,97.64152139850793,0
3142,Kolkata,New York,2913,6.22,4,1,13,59.69140327603419,0
3143,Chennai,London,2044,17.25,3,4,12,51.29768632269584,0
3144,Bangalore,New York,5284,22.31,1,1,4,109.22763188609902,1
3145,Kolkata,Frankfurt,6261,15.84,2,3,7,135.38957458186695,1
3146,Delhi,New York,8374,8.75,1,2,11,171.5869814838758,1
3147,Bangalore,London,7461,12.13,3,3,5,153.85855923797664,1
3148,Delhi,Dubai,6126,18.83,2,4,23,133.2499639904037,1
3149,Mumbai,New York,5014,1.78,1,1,22,95.51878216529511,0
3150,Bangalore,Singapore,1645,5.51,1,2,1,37.23679281658927,0
3151,Delhi,Dubai,5950,11.62,3,4,23,129.29313193151535,1
3152,Chennai,Singapore,2066,15.15,2,4,3,51.648671632802895,0
3153,Chennai,Singapore,3505,8.55,4,2,4,77.3033901126216,0
3154,Mumbai,Singapore,5007,7.53,3,2,10,101.10159580921899,0
3155,Bangalore,New York,4748,1.13,4,4,12,107.12828339705244,1
3156,Bangalore,Frankfurt,8783,0.91,2,1,7,185.3141006251866,1
3157,Bangalore,Dubai,4492,7.04,1,1,20,99.64730401994403,0
3158,Mumbai,London,8527,13.31,3,4,4,195.23667139359634,1
3159,Bangalore,Frankfurt,6260,13.95,3,4,5,146.1582520419883,1
3160,Chennai,New York,8545,12.4,3,3,14,175.4153103666595,1
3161,Delhi,Singapore,3477,10.31,0,3,22,73.4978119936367,0
3162,Chennai,London,5847,6.38,2,1,15,121.82607182581111,1
3163,Chennai,Dubai,4789,10.08,0,3,10,101.3522008288315,0
3164,Delhi,Frankfurt,1029,3.56,3,1,6,27.427666649481132,0
3165,Chennai,Frankfurt,3392,2.97,3,2,5,88.3779571077378,0
3166,Mumbai,London,7943,7.57,4,3,11,165.44974227103802,1
3167,Delhi,New York,5234,24.88,0,1,3,103.1123443189285,0
3168,Chennai,Dubai,3025,8.23,1,1,13,72.21912965044547,0
3169,Kolkata,London,4261,23.42,2,4,10,93.14009328457574,0
3170,Chennai,Singapore,6641,9.87,1,1,11,138.28790325167859,1
3171,Mumbai,Dubai,3242,11.03,1,3,1,77.51328684934104,0
3172,Bangalore,Frankfurt,5135,19.95,2,4,10,116.13249508366015,1
3173,Chennai,London,4925,2.43,3,4,12,111.95882816551246,1
3174,Bangalore,Frankfurt,4330,4.64,4,3,10,103.29305384846992,0
3175,Kolkata,Frankfurt,7492,24.35,3,2,8,153.87465721747515,1
3176,Chennai,Frankfurt,1033,12.7,3,3,20,28.67818435251999,0
3177,Delhi,New York,5062,1.2,0,3,15,109.91818794232583,1
3178,Bangalore,Frankfurt,7620,1.28,1,4,4,151.55280370392876,1
3179,Kolkata,Singapore,7063,22.69,1,3,11,155.84291911672346,1
3180,Delhi,Singapore,7789,21.85,1,2,2,162.7969618759889,1
3181,Delhi,Dubai,4587,11.51,4,2,15,102.50515876390574,0
3182,Delhi,Frankfurt,2855,4.16,4,2,18,58.94743561179471,0
3183,Delhi,Frankfurt,2455,20.77,4,4,16,56.66695437300131,0
3184,Chennai,London,3471,8.18,2,3,10,76.4270816784957,0
3185,Chennai,New York,6039,10.53,4,1,20,132.81714925147799,1
3186,Chennai,Dubai,7993,17.09,0,3,18,155.47691993900708,1
3187,Kolkata,Frankfurt,2172,8.9,0,2,17,51.38182400388678,0
3188,Kolkata,London,3336,15.75,3,3,8,75.41984337945817,0
3189,Kolkata,New York,5427,22.14,3,4,12,119.92288263629175,1
3190,Mumbai,Dubai,5439,19.95,3,3,5,120.54796470845403,1
3191,Kolkata,Dubai,4144,9.6,3,4,2,96.72658618923205,0
3192,Chennai,Frankfurt,2797,7.27,0,1,22,54.37785705031701,0
3193,Chennai,Dubai,4561,7.21,3,1,11,100.84455044234421,0
3194,Mumbai,London,3666,8.78,0,4,8,69.72300930051782,0
3195,Mumbai,Dubai,683,12.39,4,3,8,23.407905567161727,0
3196,Kolkata,Singapore,3346,10.47,4,2,14,77.68840881588451,0
3197,Bangalore,London,5222,3.41,2,4,0,113.71525342392762,1
3198,Mumbai,New York,1282,4.17,3,3,17,27.00544848017009,0
3199,Delhi,New York,2007,8.64,4,3,14,55.930136893802356,0
3200,Chennai,Frankfurt,6355,14.1,4,3,7,132.85806093936475,1
3201,Delhi,Frankfurt,8038,14.86,1,2,10,165.92242996235854,1
3202,Chennai,Singapore,1176,12.21,1,2,16,29.785172985338114,0
3203,Chennai,New York,7750,18.5,0,2,13,159.09913576882684,1
3204,Mumbai,New York,8313,18.46,2,4,18,183.10505462931906,1
3205,Mumbai,New York,4590,10.75,1,4,22,101.03368720003157,0
3206,Delhi,New York,6223,3.2,2,2,23,133.5972770234847,1
3207,Chennai,Dubai,3186,13.3,4,4,4,77.44047983424379,0
3208,Delhi,London,8882,9.6,0,2,1,184.70478042083138,1
3209,Bangalore,London,8189,3.53,2,4,14,181.74747648523763,1
3210,Delhi,Singapore,1610,24.55,1,3,18,40.38770914736097,0
3211,Kolkata,Dubai,1078,9.31,4,2,15,35.469251787915,0
3212,Delhi,New York,561,15.68,3,4,12,30.996644674410987,0
3213,Kolkata,New York,886,12.3,4,3,6,36.50592123487136,0
3214,Kolkata,Frankfurt,2700,3.66,1,3,16,59.57355298194395,0
3215,Kolkata,Frankfurt,2183,1.48,1,4,18,58.34216177872584,0
3216,Bangalore,Singapore,6821,15.68,3,3,6,148.16385580023598,1
3217,Delhi,New York,8556,6.25,4,1,11,184.70614998866958,1
3218,Delhi,Singapore,7914,6.17,2,2,12,168.12317291781474,1
3219,Bangalore,Dubai,7143,23.93,2,2,12,151.23834038018094,1
3220,Chennai,London,6131,11.6,4,3,13,136.78986040173177,1
3221,Mumbai,New York,8445,0.83,2,4,14,181.17618978019468,1
3222,Delhi,Dubai,8226,8.56,4,1,1,173.99166522568257,1
3223,Mumbai,New York,5669,14.65,4,4,5,126.58583819709045,1
3224,Bangalore,Frankfurt,7287,8.28,1,2,8,149.98137829696242,1
3225,Chennai,Singapore,4967,0.77,0,3,14,114.15587464686335,1
3226,Chennai,Frankfurt,5732,11.16,1,1,19,120.52763955555592,1
3227,Chennai,London,8630,2.74,2,3,15,178.733475388843,1
3228,Bangalore,Frankfurt,6696,15.52,0,1,1,134.5329128428518,1
3229,Kolkata,New York,4407,15.53,4,3,2,105.42129226723975,1
3230,Kolkata,Frankfurt,4788,1.04,2,4,22,103.0790664495569,0
3231,Mumbai,New York,7234,7.34,3,2,19,145.76986159094494,1
3232,Kolkata,London,1580,10.4,2,3,22,33.55775429698978,0
3233,Kolkata,Frankfurt,6740,13.8,0,3,20,132.15512199897609,1
3234,Chennai,Singapore,697,7.47,0,1,7,9.44592570867771,0
3235,Chennai,Singapore,8314,7.26,4,4,7,174.37567030099595,1
3236,Mumbai,Singapore,8351,24.58,3,4,20,186.4461868980407,1
3237,Delhi,Frankfurt,2100,1.14,4,1,6,49.76910393670366,0
3238,Mumbai,Frankfurt,7962,24.73,3,4,10,169.92368230431643,1
3239,Mumbai,Frankfurt,7366,1.29,3,2,21,148.60293468490713,1
3240,Bangalore,New York,4192,7.28,4,3,12,95.1243680126433,0
3241,Bangalore,London,3583,12.39,2,1,7,67.97335968717903,0
3242,Mumbai,Singapore,4489,3.67,1,4,8,97.43291414356818,0
3243,Mumbai,New York,832,3.46,3,2,15,35.462471949218376,0
3244,Mumbai,Singapore,6606,6.48,0,2,4,139.43901789353183,1
3245,Kolkata,New York,7833,24.34,4,4,22,169.61100919822735,1
3246,Bangalore,Frankfurt,7155,9.56,2,4,13,157.59061802703178,1
3247,Mumbai,Singapore,5808,14.19,3,1,0,120.05228410936216,1
3248,Chennai,Frankfurt,4700,17.64,2,4,23,100.99661128560406,0
3249,Chennai,Singapore,3221,18.58,4,1,18,80.9406481476642,0
3250,Kolkata,Dubai,1564,17.23,0,3,16,31.568626730398634,0
3251,Kolkata,New York,7320,8.49,3,2,21,153.12939382161326,1
3252,Delhi,Dubai,4457,2.88,3,1,13,97.17016641181755,0
3253,Delhi,New York,2882,7.11,2,2,12,59.95882897121276,0
3254,Delhi,London,3731,5.34,4,3,7,89.87302476815705,0
3255,Kolkata,Singapore,7508,3.49,1,4,2,158.12702737678873,1
3256,Kolkata,London,2000,0.71,3,1,0,49.81955163783428,0
3257,Kolkata,London,2068,23.4,0,4,18,52.28992089875259,0
3258,Chennai,New York,6392,23.03,3,2,14,135.12493934687086,1
3259,Kolkata,Dubai,3781,1.36,3,1,20,90.67329336295492,0
3260,Chennai,Frankfurt,4589,4.41,1,3,7,95.95332098283279,0
3261,Delhi,New York,2365,3.57,1,3,8,61.54435235274369,0
3262,Delhi,Frankfurt,6100,7.1,4,4,12,141.87466621314022,1
3263,Delhi,London,6555,5.18,3,3,11,150.4544110383022,1
3264,Mumbai,Frankfurt,504,23.65,3,3,8,21.450280196715102,0
3265,Mumbai,Dubai,8459,2.2,2,4,19,176.23707144036007,1
3266,Bangalore,New York,1668,5.37,2,4,23,54.74398292664773,0
3267,Bangalore,Dubai,2898,2.11,0,1,10,58.28649266011818,0
3268,Bangalore,Dubai,3130,24.51,0,1,4,60.53228713647232,0
3269,Mumbai,New York,7108,22.97,2,4,18,152.21106627047592,1
3270,Mumbai,Dubai,847,17.94,0,2,20,16.031546419214614,0
3271,Bangalore,Singapore,6361,10.71,3,2,17,138.35074412561673,1
3272,Bangalore,Singapore,3842,4.84,1,1,10,77.31165809120745,0
3273,Kolkata,Singapore,7000,5.62,3,1,10,145.06257915047564,1
3274,Bangalore,Frankfurt,3074,11.13,2,4,5,77.31889430832481,0
3275,Kolkata,Dubai,4325,19.23,4,2,0,99.61846605088095,0
3276,Chennai,New York,5093,6.69,4,4,21,115.9379228628483,1
3277,Mumbai,New York,5772,7.84,2,1,20,121.2943676437349,1
3278,Bangalore,Frankfurt,8744,15.04,3,3,8,185.4412771531577,1
3279,Mumbai,New York,648,6.02,0,3,6,16.80422466791318,0
3280,Mumbai,Singapore,1369,14.65,0,3,5,33.367366695761056,0
3281,Mumbai,Dubai,4021,9.74,4,4,22,96.87420812746473,0
3282,Chennai,New York,4371,0.96,2,2,9,93.7891893551058,0
3283,Delhi,New York,1800,10.13,2,1,4,43.09883815115137,0
3284,Bangalore,London,8095,23.0,1,2,0,163.21665610788477,1
3285,Delhi,London,5333,7.4,4,2,14,113.64053174427147,1
3286,Delhi,London,7170,8.14,2,1,4,144.72839748363012,1
3287,Delhi,Dubai,2951,1.74,1,2,19,61.694343141037976,0
3288,Mumbai,Singapore,4885,15.41,0,3,5,110.13590523353045,1
3289,Kolkata,Singapore,3324,21.25,4,1,4,78.1101939655518,0
3290,Mumbai,Singapore,7354,8.89,4,3,16,153.69538440657828,1
3291,Mumbai,Dubai,6464,6.08,2,4,17,142.46749148204228,1
3292,Delhi,Dubai,1486,23.92,2,3,3,36.76708843675715,0
3293,Mumbai,London,8671,18.65,3,4,23,182.50807707264218,1
3294,Delhi,New York,3990,14.22,0,4,20,80.37130267138747,0
3295,Kolkata,Frankfurt,8576,7.71,0,1,22,178.37959346910122,1
3296,Bangalore,Frankfurt,4267,5.6,1,3,1,86.0206842516643,0
3297,Delhi,New York,2506,17.92,1,3,7,57.36018410995063,0
3298,Kolkata,London,8425,13.09,3,3,4,174.26844377137564,1
3299,Bangalore,New York,3607,13.06,0,1,3,78.01921973534962,0
3300,Chennai,New York,4968,1.94,1,4,21,107.18824086843024,1
3301,Delhi,Frankfurt,3830,12.85,0,4,13,83.92768672239829,0
3302,Delhi,London,1423,20.59,0,4,3,35.95632868534984,0
3303,Chennai,Dubai,6747,23.68,1,1,7,139.95285167467893,1
3304,Chennai,Frankfurt,8932,2.76,2,1,2,183.70502381991656,1
3305,Delhi,Dubai,2396,15.82,2,2,13,54.70363405519442,0
3306,Chennai,London,8383,14.25,1,3,17,172.5679901237261,1
3307,Mumbai,New York,3824,22.27,3,4,22,81.10635313328955,0
3308,Bangalore,Singapore,1313,18.81,4,2,11,30.66724520229073,0
3309,Bangalore,Singapore,5250,24.14,0,2,14,112.59239869340323,1
3310,Bangalore,London,8118,24.0,4,3,19,172.83090268336852,1
3311,Mumbai,Singapore,1282,5.72,1,1,19,25.819951111387603,0
3312,Chennai,Dubai,4555,18.16,0,2,8,88.07135927790978,0
3313,Kolkata,Singapore,8289,13.31,4,1,1,165.18176429954823,1
3314,Chennai,London,8699,5.44,2,1,0,175.463965599359,1
3315,Delhi,London,3639,4.95,3,3,14,87.72026427022628,0
3316,Bangalore,Dubai,5507,2.12,4,2,22,117.35464903188841,1
3317,Chennai,Singapore,4551,19.91,3,4,14,105.52242762620723,1
3318,Kolkata,Singapore,8075,8.18,2,2,7,165.48470085301022,1
3319,Delhi,New York,3690,21.44,4,4,2,90.99433348014423,0
3320,Mumbai,Frankfurt,6137,15.25,1,4,1,130.48124599095667,1
3321,Mumbai,London,1078,16.87,0,1,3,17.400578772247517,0
3322,Kolkata,New York,8638,7.36,2,4,17,182.41523466050276,1
3323,Delhi,London,4982,11.49,3,3,11,119.31000209140204,1
3324,Bangalore,New York,2365,10.37,3,2,17,64.74942157775428,0
3325,Chennai,Frankfurt,5989,5.97,2,1,20,127.21266651389682,1
3326,Delhi,New York,1876,20.83,1,1,9,40.33470592293149,0
3327,Mumbai,London,5908,15.59,1,4,20,129.1795090104754,1
3328,Kolkata,Singapore,8663,1.03,3,1,7,181.34426169366643,1
3329,Kolkata,London,5558,20.52,2,3,17,119.96056623816449,1
3330,Chennai,Dubai,6783,2.74,2,3,16,146.8647200996131,1
3331,Kolkata,Dubai,2476,10.15,0,1,18,52.56113431076782,0
3332,Kolkata,Dubai,6943,14.32,3,1,5,143.78013807317845,1
3333,Delhi,Dubai,5259,0.29,1,3,13,106.7037160030818,1
3334,Bangalore,Frankfurt,8095,16.36,4,4,4,173.59970378889918,1
3335,Chennai,Singapore,5420,16.53,1,1,7,115.89759424536798,1
3336,Delhi,Singapore,2387,16.35,1,4,7,57.08268887752318,0
3337,Bangalore,London,1491,4.17,4,1,17,39.32143445793753,0
3338,Delhi,New York,5728,6.47,3,3,8,123.64492236147794,1
3339,Delhi,London,8546,6.26,0,1,13,167.6220124749469,1
3340,Kolkata,London,6950,24.01,1,1,13,141.30685142564087,1
3341,Bangalore,London,4104,1.78,1,1,19,80.46772049625324,0
3342,Chennai,London,1583,10.78,3,3,13,36.728554131982236,0
3343,Chennai,Singapore,520,21.79,3,3,16,26.928183044347044,0
3344,Bangalore,New York,1599,19.26,2,3,1,38.87956997532892,0
3345,Kolkata,London,7341,20.58,3,2,13,151.61257637269983,1
3346,Mumbai,Singapore,3137,24.31,3,2,21,79.32979842190454,0
3347,Delhi,London,8244,9.74,1,2,20,174.4549251770212,1
3348,Kolkata,Dubai,3913,7.81,0,2,11,80.40245387249081,0
3349,Bangalore,London,7957,0.86,1,3,22,168.77818162776185,1
3350,Delhi,London,1854,3.84,3,1,15,42.401058408696485,0
3351,Chennai,Frankfurt,6902,14.09,2,3,21,143.576601603602,1
3352,Mumbai,Dubai,5021,4.03,0,2,5,106.79345612242503,1
3353,Chennai,New York,5625,18.43,2,4,17,121.87849057339899,1
3354,Bangalore,London,505,1.03,4,4,6,24.47749004499702,0
3355,Delhi,New York,8882,6.56,2,3,1,191.74681617449838,1
3356,Bangalore,Dubai,8839,17.42,2,1,12,186.33606551897688,1
3357,Delhi,London,4853,6.46,3,2,22,102.80953354071961,0
3358,Kolkata,Frankfurt,4050,18.25,3,1,7,89.93015801143542,0
3359,Mumbai,Singapore,8531,24.9,3,1,11,171.48071876927122,1
3360,Kolkata,Frankfurt,4605,19.95,3,1,0,100.85207080657854,0
3361,Kolkata,Frankfurt,5583,8.61,3,2,8,120.90247652900553,1
3362,Bangalore,Singapore,2675,22.52,2,3,7,64.39489681181715,0
3363,Mumbai,Singapore,5724,1.37,4,2,8,122.99277622677884,1
3364,Delhi,Singapore,1695,18.15,3,2,4,52.82035636826245,0
3365,Delhi,London,2569,0.68,4,3,12,58.87350146189843,0
3366,Chennai,New York,3858,4.45,4,3,13,94.0177585548423,0
3367,Delhi,New York,2938,24.69,1,3,3,61.101508401158334,0
3368,Bangalore,Singapore,4744,9.09,1,4,16,106.9017208731466,1
3369,Kolkata,Frankfurt,3843,20.53,0,4,8,87.73894988625891,0
3370,Kolkata,Dubai,2311,9.46,1,3,19,53.99487935781143,0
3371,Kolkata,Singapore,671,21.02,3,1,14,17.44337794728148,0
3372,Mumbai,Frankfurt,4642,24.14,4,4,19,107.54567445372649,1
3373,Delhi,Frankfurt,1125,10.94,0,2,3,27.83505166715087,0
3374,Bangalore,London,6406,14.03,1,2,1,142.56968243153142,1
3375,Mumbai,London,8483,15.75,2,4,12,176.29829857349853,1
3376,Chennai,New York,4563,23.38,0,2,3,92.48043251842999,0
3377,Bangalore,New York,8642,6.49,3,3,17,184.7636777853467,1
3378,Bangalore,Dubai,1253,15.32,4,2,23,33.77973104802374,0
3379,Bangalore,Dubai,7351,8.19,3,4,15,159.019794811347,1
3380,Kolkata,Dubai,5604,5.5,3,1,22,123.9317591768188,1
